x_m,y_m,w_tr_right_m,w_tr_left_m,banking_rad
195.0252,89.3714,7.4721,7.4646,-0.3491
195.2388,89.2374,7.4714,7.4643,-0.3491
195.4526,89.1038,7.4707,7.4637,-0.3491
195.6667,88.9704,7.4697,7.4630,-0.3491
195.8810,88.8373,7.4686,7.4620,-0.3491
196.0956,88.7044,7.4674,7.4609,-0.3491
196.3104,88.5718,7.4659,7.4596,-0.3491
196.5254,88.4394,7.4645,7.4581,-0.3491
196.7408,88.3072,7.4627,7.4564,-0.3491
196.9564,88.1753,7.4610,7.4546,-0.3491
197.1722,88.0437,7.4590,7.4527,-0.3491
197.3883,87.9122,7.4571,7.4506,-0.3491
197.6046,87.7810,7.4549,7.4484,-0.3491
197.8211,87.6501,7.4528,7.4462,-0.3491
198.0378,87.5194,7.4504,7.4439,-0.3491
198.2548,87.3889,7.4483,7.4417,-0.3491
198.4719,87.2587,7.4458,7.4395,-0.3491
198.6892,87.1287,7.4435,7.4373,-0.3491
198.9067,86.9990,7.4411,7.4352,-0.3491
199.1244,86.8694,7.4389,7.4332,-0.3491
199.3422,86.7401,7.4368,7.4312,-0.3491
199.5603,86.6109,7.4349,7.4294,-0.3491
199.7784,86.4820,7.4330,7.4277,-0.3491
199.9967,86.3533,7.4314,7.4262,-0.3491
200.2152,86.2247,7.4299,7.4247,-0.3491
200.4338,86.0964,7.4286,7.4235,-0.3491
200.6526,85.9682,7.4274,7.4223,-0.3491
200.8715,85.8403,7.4265,7.4214,-0.3491
201.0905,85.7125,7.4257,7.4205,-0.3491
201.3097,85.5849,7.4252,7.4200,-0.3491
201.5290,85.4576,7.4250,7.4193,-0.3491
201.7484,85.3304,7.4248,7.4191,-0.3491
201.9680,85.2035,7.4248,7.4187,-0.3491
202.1878,85.0769,7.4248,7.4187,-0.3491
202.4076,84.9504,7.4249,7.4185,-0.3491
202.6276,84.8242,7.4249,7.4187,-0.3491
202.8478,84.6983,7.4250,7.4186,-0.3491
203.0680,84.5726,7.4251,7.4190,-0.3491
203.2884,84.4472,7.4253,7.4191,-0.3491
203.5089,84.3220,7.4254,7.4196,-0.3491
203.7296,84.1971,7.4257,7.4198,-0.3491
203.9503,84.0725,7.4258,7.4204,-0.3491
204.1712,83.9481,7.4261,7.4207,-0.3491
204.3921,83.8239,7.4263,7.4214,-0.3491
204.6132,83.7000,7.4266,7.4218,-0.3491
204.8343,83.5763,7.4267,7.4224,-0.3491
205.0555,83.4528,7.4270,7.4229,-0.3491
205.2768,83.3295,7.4271,7.4233,-0.3491
205.4982,83.2063,7.4273,7.4236,-0.3491
205.7197,83.0834,7.4274,7.4239,-0.3491
205.9413,82.9606,7.4275,7.4241,-0.3491
206.1630,82.8379,7.4276,7.4242,-0.3491
206.3847,82.7154,7.4277,7.4242,-0.3491
206.6066,82.5931,7.4277,7.4242,-0.3491
206.8285,82.4710,7.4278,7.4241,-0.3491
207.0505,82.3490,7.4279,7.4241,-0.3491
207.2726,82.2272,7.4281,7.4240,-0.3491
207.4948,82.1056,7.4283,7.4241,-0.3491
207.7170,81.9842,7.4287,7.4242,-0.3491
207.9394,81.8630,7.4291,7.4246,-0.3491
208.1618,81.7419,7.4295,7.4249,-0.3491
208.3843,81.6211,7.4300,7.4254,-0.3491
208.6069,81.5005,7.4307,7.4260,-0.3491
208.8296,81.3802,7.4315,7.4268,-0.3491
209.0524,81.2600,7.4324,7.4276,-0.3491
209.2754,81.1400,7.4336,7.4285,-0.3491
209.4985,81.0203,7.4347,7.4296,-0.3491
209.7217,80.9007,7.4361,7.4307,-0.3491
209.9451,80.7814,7.4374,7.4319,-0.3491
210.1687,80.6624,7.4389,7.4333,-0.3491
210.3923,80.5436,7.4403,7.4347,-0.3491
210.6162,80.4250,7.4420,7.4362,-0.3491
210.8401,80.3067,7.4435,7.4377,-0.3491
211.0642,80.1887,7.4453,7.4393,-0.3491
211.2883,80.0711,7.4469,7.4409,-0.3491
211.5125,79.9537,7.4487,7.4426,-0.3491
211.7368,79.8367,7.4503,7.4442,-0.3491
211.9612,79.7200,7.4522,7.4459,-0.3491
212.1857,79.6037,7.4539,7.4476,-0.3491
212.4102,79.4877,7.4557,7.4493,-0.3491
212.6348,79.3721,7.4573,7.4510,-0.3491
212.8594,79.2568,7.4591,7.4527,-0.3491
213.0842,79.1418,7.4607,7.4544,-0.3491
213.3091,79.0271,7.4624,7.4560,-0.3491
213.5341,78.9128,7.4640,7.4576,-0.3491
213.7593,78.7987,7.4655,7.4592,-0.3491
213.9846,78.6849,7.4670,7.4607,-0.3491
214.2101,78.5714,7.4684,7.4622,-0.3491
214.4357,78.4582,7.4698,7.4636,-0.3491
214.6615,78.3452,7.4709,7.4650,-0.3491
214.8875,78.2325,7.4722,7.4663,-0.3491
215.1137,78.1200,7.4731,7.4676,-0.3491
215.3400,78.0078,7.4742,7.4688,-0.3491
215.5665,77.8958,7.4749,7.4698,-0.3491
215.7931,77.7840,7.4758,7.4708,-0.3491
216.0200,77.6724,7.4762,7.4717,-0.3491
216.2470,77.5610,7.4768,7.4725,-0.3491
216.4741,77.4498,7.4769,7.4732,-0.3491
216.7014,77.3388,7.4772,7.4736,-0.3491
216.9289,77.2280,7.4770,7.4738,-0.3491
217.1566,77.1173,7.4769,7.4735,-0.3491
217.3844,77.0068,7.4763,7.4730,-0.3491
217.6124,76.8965,7.4759,7.4721,-0.3491
217.8405,76.7863,7.4750,7.4711,-0.3491
218.0687,76.6763,7.4742,7.4699,-0.3491
218.2970,76.5666,7.4731,7.4685,-0.3491
218.5254,76.4570,7.4720,7.4672,-0.3491
218.7538,76.3476,7.4706,7.4657,-0.3491
218.9823,76.2384,7.4693,7.4642,-0.3491
219.2108,76.1295,7.4677,7.4626,-0.3491
219.4393,76.0208,7.4662,7.4611,-0.3491
219.6678,75.9123,7.4645,7.4595,-0.3491
219.8964,75.8041,7.4629,7.4580,-0.3491
220.1250,75.6961,7.4613,7.4564,-0.3491
220.3535,75.5884,7.4598,7.4550,-0.3491
220.5821,75.4809,7.4585,7.4535,-0.3491
220.8108,75.3736,7.4573,7.4522,-0.3491
221.0395,75.2666,7.4562,7.4507,-0.3491
221.2683,75.1599,7.4551,7.4495,-0.3491
221.4971,75.0534,7.4541,7.4481,-0.3491
221.7261,74.9472,7.4530,7.4469,-0.3491
221.9552,74.8413,7.4520,7.4456,-0.3491
222.1844,74.7356,7.4508,7.4445,-0.3491
222.4138,74.6302,7.4499,7.4432,-0.3491
222.6434,74.5251,7.4488,7.4422,-0.3491
222.8731,74.4202,7.4479,7.4409,-0.3491
223.1031,74.3157,7.4467,7.4399,-0.3491
223.3333,74.2114,7.4459,7.4387,-0.3491
223.5637,74.1074,7.4447,7.4377,-0.3491
223.7942,74.0037,7.4439,7.4365,-0.3491
224.0250,73.9002,7.4428,7.4356,-0.3491
224.2559,73.7971,7.4419,7.4344,-0.3491
224.4869,73.6943,7.4408,7.4335,-0.3491
224.7180,73.5918,7.4399,7.4324,-0.3491
224.9492,73.4897,7.4388,7.4316,-0.3491
225.1805,73.3878,7.4378,7.4305,-0.3491
225.4119,73.2863,7.4368,7.4297,-0.3491
225.6434,73.1851,7.4357,7.4286,-0.3491
225.8749,73.0842,7.4347,7.4279,-0.3491
226.1065,72.9836,7.4336,7.4269,-0.3491
226.3383,72.8833,7.4325,7.4261,-0.3491
226.5702,72.7832,7.4314,7.4252,-0.3491
226.8022,72.6834,7.4304,7.4244,-0.3491
227.0344,72.5838,7.4294,7.4235,-0.3491
227.2667,72.4845,7.4285,7.4228,-0.3491
227.4992,72.3854,7.4275,7.4218,-0.3491
227.7319,72.2865,7.4267,7.4212,-0.3491
227.9647,72.1879,7.4259,7.4204,-0.3491
228.1977,72.0895,7.4253,7.4200,-0.3491
228.4308,71.9913,7.4246,7.4194,-0.3491
228.6640,71.8934,7.4242,7.4193,-0.3491
228.8973,71.7957,7.4236,7.4189,-0.3491
229.1307,71.6982,7.4234,7.4188,-0.3491
229.3641,71.6010,7.4230,7.4185,-0.3491
229.5977,71.5040,7.4229,7.4185,-0.3491
229.8314,71.4072,7.4229,7.4183,-0.3491
230.0652,71.3107,7.4231,7.4184,-0.3491
230.2991,71.2144,7.4233,7.4183,-0.3491
230.5330,71.1183,7.4238,7.4185,-0.3491
230.7671,71.0225,7.4244,7.4185,-0.3491
231.0013,70.9270,7.4250,7.4189,-0.3491
231.2357,70.8317,7.4256,7.4190,-0.3491
231.4701,70.7367,7.4262,7.4195,-0.3491
231.7046,70.6420,7.4268,7.4197,-0.3491
231.9393,70.5476,7.4274,7.4203,-0.3491
232.1740,70.4535,7.4280,7.4206,-0.3491
232.4089,70.3597,7.4286,7.4213,-0.3491
232.6440,70.2662,7.4292,7.4217,-0.3491
232.8791,70.1730,7.4297,7.4225,-0.3491
233.1144,70.0802,7.4304,7.4230,-0.3491
233.3498,69.9876,7.4310,7.4238,-0.3491
233.5853,69.8953,7.4316,7.4244,-0.3491
233.8210,69.8033,7.4322,7.4253,-0.3491
234.0567,69.7117,7.4329,7.4260,-0.3491
234.2926,69.6203,7.4333,7.4269,-0.3491
234.5285,69.5292,7.4340,7.4277,-0.3491
234.7646,69.4384,7.4345,7.4288,-0.3491
235.0008,69.3479,7.4352,7.4297,-0.3491
235.2370,69.2576,7.4358,7.4309,-0.3491
235.4734,69.1675,7.4367,7.4319,-0.3491
235.7100,69.0777,7.4377,7.4332,-0.3491
235.9466,68.9881,7.4388,7.4344,-0.3491
236.1834,68.8987,7.4400,7.4358,-0.3491
236.4203,68.8095,7.4414,7.4370,-0.3491
236.6573,68.7205,7.4427,7.4385,-0.3491
236.8944,68.6318,7.4442,7.4398,-0.3491
237.1316,68.5432,7.4455,7.4413,-0.3491
237.3689,68.4549,7.4470,7.4427,-0.3491
237.6063,68.3667,7.4483,7.4442,-0.3491
237.8437,68.2787,7.4497,7.4456,-0.3491
238.0812,68.1910,7.4510,7.4470,-0.3491
238.3188,68.1034,7.4523,7.4483,-0.3491
238.5565,68.0160,7.4535,7.4496,-0.3491
238.7943,67.9288,7.4546,7.4508,-0.3491
239.0321,67.8417,7.4556,7.4520,-0.3491
239.2700,67.7548,7.4564,7.4530,-0.3491
239.5081,67.6681,7.4573,7.4539,-0.3491
239.7462,67.5815,7.4579,7.4546,-0.3491
239.9844,67.4952,7.4585,7.4551,-0.3491
240.2227,67.4089,7.4589,7.4556,-0.3491
240.4611,67.3228,7.4593,7.4559,-0.3491
240.6996,67.2369,7.4595,7.4561,-0.3491
240.9381,67.1512,7.4597,7.4561,-0.3491
241.1768,67.0657,7.4597,7.4561,-0.3491
241.4155,66.9804,7.4597,7.4559,-0.3491
241.6542,66.8953,7.4596,7.4557,-0.3491
241.8930,66.8104,7.4595,7.4554,-0.3491
242.1318,66.7257,7.4592,7.4551,-0.3491
242.3706,66.6413,7.4591,7.4546,-0.3491
242.6094,66.5573,7.4588,7.4541,-0.3491
242.8482,66.4734,7.4587,7.4535,-0.3491
243.0869,66.3899,7.4584,7.4529,-0.3491
243.3257,66.3068,7.4582,7.4522,-0.3491
243.5644,66.2239,7.4576,7.4515,-0.3491
243.8032,66.1413,7.4572,7.4506,-0.3491
244.0420,66.0591,7.4564,7.4498,-0.3491
244.2808,65.9772,7.4558,7.4488,-0.3491
244.5197,65.8957,7.4549,7.4479,-0.3491
244.7587,65.8144,7.4540,7.4468,-0.3491
244.9978,65.7335,7.4529,7.4458,-0.3491
245.2370,65.6529,7.4519,7.4446,-0.3491
245.4763,65.5726,7.4507,7.4435,-0.3491
245.7158,65.4927,7.4495,7.4422,-0.3491
245.9554,65.4130,7.4482,7.4411,-0.3491
246.1952,65.3337,7.4468,7.4397,-0.3491
246.4351,65.2547,7.4455,7.4384,-0.3491
246.6753,65.1760,7.4440,7.4370,-0.3491
246.9156,65.0976,7.4426,7.4357,-0.3491
247.1561,65.0195,7.4410,7.4342,-0.3491
247.3967,64.9417,7.4396,7.4328,-0.3491
247.6375,64.8643,7.4379,7.4313,-0.3491
247.8784,64.7871,7.4364,7.4299,-0.3491
248.1194,64.7103,7.4346,7.4283,-0.3491
248.3605,64.6337,7.4331,7.4269,-0.3491
248.6017,64.5574,7.4313,7.4253,-0.3491
248.8430,64.4814,7.4297,7.4240,-0.3491
249.0843,64.4057,7.4279,7.4225,-0.3491
249.3256,64.3302,7.4264,7.4212,-0.3491
249.5670,64.2549,7.4248,7.4198,-0.3491
249.8085,64.1799,7.4234,7.4186,-0.3491
250.0500,64.1051,7.4220,7.4173,-0.3491
250.2916,64.0304,7.4208,7.4162,-0.3491
250.5332,63.9560,7.4195,7.4151,-0.3491
250.7749,63.8817,7.4183,7.4141,-0.3491
251.0166,63.8077,7.4170,7.4130,-0.3491
251.2584,63.7338,7.4157,7.4118,-0.3491
251.5002,63.6601,7.4143,7.4105,-0.3491
251.7420,63.5865,7.4130,7.4092,-0.3491
251.9838,63.5132,7.4115,7.4077,-0.3491
252.2255,63.4401,7.4101,7.4062,-0.3491
252.4673,63.3672,7.4086,7.4045,-0.3491
252.7091,63.2945,7.4070,7.4028,-0.3491
252.9510,63.2221,7.4055,7.4009,-0.3491
253.1929,63.1499,7.4039,7.3993,-0.3491
253.4348,63.0779,7.4023,7.3975,-0.3491
253.6768,63.0061,7.4007,7.3960,-0.3491
253.9190,62.9346,7.3992,7.3942,-0.3491
254.1612,62.8633,7.3976,7.3928,-0.3491
254.4037,62.7923,7.3962,7.3911,-0.3491
254.6463,62.7215,7.3946,7.3898,-0.3491
254.8890,62.6509,7.3933,7.3883,-0.3491
255.1320,62.5806,7.3918,7.3870,-0.3491
255.3751,62.5105,7.3906,7.3856,-0.3491
255.6184,62.4406,7.3892,7.3846,-0.3491
255.8619,62.3710,7.3881,7.3834,-0.3491
256.1056,62.3015,7.3869,7.3825,-0.3491
256.3494,62.2323,7.3859,7.3816,-0.3491
256.5933,62.1633,7.3850,7.3810,-0.3491
256.8373,62.0945,7.3843,7.3803,-0.3491
257.0815,62.0260,7.3837,7.3799,-0.3491
257.3257,61.9576,7.3834,7.3796,-0.3491
257.5700,61.8895,7.3833,7.3796,-0.3491
257.8143,61.8216,7.3835,7.3795,-0.3491
258.0586,61.7539,7.3839,7.3798,-0.3491
258.3030,61.6864,7.3845,7.3801,-0.3491
258.5473,61.6192,7.3853,7.3806,-0.3491
258.7917,61.5523,7.3863,7.3811,-0.3491
259.0360,61.4857,7.3874,7.3819,-0.3491
259.2803,61.4193,7.3885,7.3826,-0.3491
259.5247,61.3532,7.3896,7.3835,-0.3491
259.7690,61.2875,7.3906,7.3843,-0.3491
260.0134,61.2220,7.3917,7.3853,-0.3491
260.2577,61.1569,7.3927,7.3862,-0.3491
260.5021,61.0921,7.3938,7.3872,-0.3491
260.7464,61.0276,7.3947,7.3881,-0.3491
260.9908,60.9635,7.3957,7.3891,-0.3491
261.2352,60.8997,7.3964,7.3899,-0.3491
261.4796,60.8362,7.3973,7.3908,-0.3491
261.7240,60.7731,7.3979,7.3915,-0.3491
261.9684,60.7104,7.3987,7.3923,-0.3491
262.2129,60.6480,7.3990,7.3928,-0.3491
262.4574,60.5859,7.3996,7.3934,-0.3491
262.7020,60.5242,7.3997,7.3937,-0.3491
262.9465,60.4628,7.4001,7.3940,-0.3491
263.1912,60.4017,7.3999,7.3941,-0.3491
263.4360,60.3409,7.4000,7.3941,-0.3491
263.6808,60.2805,7.3995,7.3939,-0.3491
263.9257,60.2203,7.3992,7.3936,-0.3491
264.1707,60.1604,7.3985,7.3930,-0.3491
264.4158,60.1008,7.3977,7.3923,-0.3491
264.6610,60.0415,7.3968,7.3915,-0.3491
264.9063,59.9825,7.3958,7.3905,-0.3491
265.1517,59.9237,7.3946,7.3894,-0.3491
265.3973,59.8651,7.3934,7.3883,-0.3491
265.6430,59.8068,7.3920,7.3871,-0.3491
265.8888,59.7488,7.3906,7.3859,-0.3491
266.1347,59.6909,7.3890,7.3844,-0.3491
266.3808,59.6334,7.3872,7.3827,-0.3491
266.6270,59.5761,7.3854,7.3808,-0.3491
266.8734,59.5190,7.3833,7.3786,-0.3491
267.1199,59.4622,7.3812,7.3763,-0.3491
267.3665,59.4056,7.3788,7.3738,-0.3491
267.6131,59.3493,7.3764,7.3711,-0.3491
267.8599,59.2933,7.3736,7.3682,-0.3491
268.1066,59.2376,7.3710,7.3652,-0.3491
268.3534,59.1822,7.3679,7.3620,-0.3491
268.6002,59.1271,7.3650,7.3587,-0.3491
268.8470,59.0722,7.3616,7.3553,-0.3491
269.0938,59.0177,7.3584,7.3519,-0.3491
269.3405,58.9635,7.3547,7.3483,-0.3491
269.5872,58.9096,7.3513,7.3446,-0.3491
269.8339,58.8560,7.3474,7.3409,-0.3491
270.0807,58.8028,7.3437,7.3371,-0.3491
270.3274,58.7498,7.3396,7.3332,-0.3491
270.5742,58.6971,7.3357,7.3293,-0.3491
270.8211,58.6447,7.3315,7.3253,-0.3491
271.0680,58.5926,7.3274,7.3213,-0.3491
271.3150,58.5408,7.3231,7.3173,-0.3491
271.5622,58.4892,7.3189,7.3132,-0.3491
271.8094,58.4379,7.3146,7.3091,-0.3491
272.0568,58.3869,7.3103,7.3050,-0.3491
272.3042,58.3362,7.3060,7.3009,-0.3491
272.5518,58.2858,7.3017,7.2968,-0.3491
272.7995,58.2355,7.2975,7.2926,-0.3491
273.0472,58.1856,7.2933,7.2885,-0.3491
273.2951,58.1359,7.2892,7.2843,-0.3491
273.5431,58.0865,7.2851,7.2802,-0.3491
273.7911,58.0374,7.2811,7.2760,-0.3491
274.0392,57.9885,7.2770,7.2718,-0.3491
274.2874,57.9399,7.2729,7.2676,-0.3491
274.5357,57.8916,7.2687,7.2634,-0.3491
274.7841,57.8435,7.2647,7.2590,-0.3491
275.0326,57.7957,7.2603,7.2547,-0.3491
275.2812,57.7483,7.2563,7.2502,-0.3491
275.5298,57.7011,7.2519,7.2458,-0.3491
275.7786,57.6542,7.2477,7.2412,-0.3491
276.0274,57.6077,7.2433,7.2368,-0.3491
276.2763,57.5614,7.2391,7.2323,-0.3491
276.5253,57.5155,7.2347,7.2281,-0.3491
276.7743,57.4699,7.2305,7.2237,-0.3491
277.0234,57.4247,7.2261,7.2195,-0.3491
277.2726,57.3798,7.2219,7.2152,-0.3491
277.5217,57.3352,7.2175,7.2112,-0.3491
277.7709,57.2910,7.2133,7.2070,-0.3491
278.0200,57.2471,7.2090,7.2031,-0.3491
278.2692,57.2035,7.2048,7.1991,-0.3491
278.5183,57.1603,7.2006,7.1953,-0.3491
278.7674,57.1173,7.1964,7.1914,-0.3491
279.0165,57.0747,7.1923,7.1875,-0.3491
279.2656,57.0324,7.1882,7.1835,-0.3491
279.5147,56.9904,7.1841,7.1796,-0.3491
279.7638,56.9487,7.1801,7.1755,-0.3491
280.0129,56.9072,7.1762,7.1715,-0.3491
280.2621,56.8661,7.1722,7.1673,-0.3491
280.5113,56.8252,7.1685,7.1633,-0.3491
280.7606,56.7847,7.1647,7.1592,-0.3491
281.0098,56.7444,7.1611,7.1552,-0.3491
281.2592,56.7045,7.1573,7.1511,-0.3491
281.5085,56.6649,7.1538,7.1472,-0.3491
281.7579,56.6257,7.1499,7.1432,-0.3491
282.0073,56.5867,7.1463,7.1394,-0.3491
282.2566,56.5482,7.1423,7.1354,-0.3491
282.5060,56.5100,7.1387,7.1317,-0.3491
282.7553,56.4721,7.1348,7.1278,-0.3491
283.0047,56.4346,7.1311,7.1242,-0.3491
283.2540,56.3975,7.1272,7.1204,-0.3491
283.5034,56.3607,7.1236,7.1169,-0.3491
283.7528,56.3242,7.1199,7.1132,-0.3491
284.0023,56.2881,7.1163,7.1099,-0.3491
284.2518,56.2523,7.1128,7.1063,-0.3491
284.5013,56.2169,7.1093,7.1032,-0.3491
284.7509,56.1818,7.1059,7.0998,-0.3491
285.0005,56.1469,7.1026,7.0968,-0.3491
285.2502,56.1124,7.0994,7.0937,-0.3491
285.5000,56.0782,7.0963,7.0909,-0.3491
285.7498,56.0443,7.0933,7.0880,-0.3491
285.9997,56.0107,7.0904,7.0855,-0.3491
286.2497,55.9773,7.0876,7.0828,-0.3491
286.4997,55.9442,7.0849,7.0805,-0.3491
286.7499,55.9113,7.0824,7.0781,-0.3491
287.0002,55.8786,7.0800,7.0760,-0.3491
287.2506,55.8462,7.0777,7.0739,-0.3491
287.5011,55.8139,7.0756,7.0721,-0.3491
287.7518,55.7819,7.0736,7.0702,-0.3491
288.0026,55.7500,7.0718,7.0688,-0.3491
288.2536,55.7183,7.0701,7.0672,-0.3491
288.5046,55.6867,7.0687,7.0659,-0.3491
288.7557,55.6553,7.0674,7.0646,-0.3491
289.0069,55.6241,7.0662,7.0636,-0.3491
289.2581,55.5930,7.0651,7.0625,-0.3491
289.5093,55.5620,7.0641,7.0617,-0.3491
289.7604,55.5312,7.0631,7.0608,-0.3491
290.0115,55.5006,7.0622,7.0600,-0.3491
290.2626,55.4700,7.0614,7.0593,-0.3491
290.5135,55.4396,7.0605,7.0586,-0.3491
290.7644,55.4094,7.0598,7.0579,-0.3491
291.0153,55.3792,7.0591,7.0574,-0.3491
291.2662,55.3491,7.0584,7.0569,-0.3491
291.5170,55.3192,7.0579,7.0568,-0.3491
291.7678,55.2893,7.0576,7.0568,-0.3491
292.0186,55.2595,7.0578,7.0572,-0.3491
292.2695,55.2298,7.0583,7.0579,-0.3491
292.5205,55.2001,7.0592,7.0588,-0.3491
292.7715,55.1705,7.0603,7.0600,-0.3491
293.0225,55.1409,7.0619,7.0615,-0.3491
293.2736,55.1114,7.0636,7.0633,-0.3491
293.5248,55.0820,7.0655,7.0653,-0.3491
293.7761,55.0527,7.0677,7.0675,-0.3491
294.0273,55.0234,7.0700,7.0698,-0.3491
294.2786,54.9942,7.0725,7.0722,-0.3491
294.5300,54.9651,7.0752,7.0746,-0.3490
294.7814,54.9360,7.0779,7.0772,-0.3490
295.0328,54.9071,7.0808,7.0797,-0.3490
295.2842,54.8783,7.0838,7.0825,-0.3490
295.5357,54.8496,7.0869,7.0852,-0.3490
295.7872,54.8210,7.0901,7.0881,-0.3490
296.0387,54.7926,7.0934,7.0910,-0.3490
296.2903,54.7644,7.0967,7.0941,-0.3490
296.5418,54.7363,7.1001,7.0971,-0.3490
296.7934,54.7084,7.1036,7.1004,-0.3490
297.0450,54.6807,7.1072,7.1034,-0.3489
297.2965,54.6532,7.1108,7.1068,-0.3489
297.5481,54.6260,7.1145,7.1100,-0.3489
297.7996,54.5990,7.1182,7.1134,-0.3489
298.0512,54.5723,7.1220,7.1166,-0.3489
298.3027,54.5458,7.1257,7.1200,-0.3489
298.5542,54.5196,7.1294,7.1232,-0.3488
298.8056,54.4938,7.1329,7.1266,-0.3488
299.0571,54.4682,7.1364,7.1297,-0.3488
299.3086,54.4430,7.1397,7.1329,-0.3488
299.5600,54.4181,7.1431,7.1359,-0.3488
299.8115,54.3935,7.1460,7.1390,-0.3487
300.0630,54.3693,7.1492,7.1419,-0.3487
300.3145,54.3455,7.1519,7.1448,-0.3487
300.5660,54.3220,7.1548,7.1474,-0.3487
300.8175,54.2989,7.1573,7.1500,-0.3486
301.0690,54.2761,7.1599,7.1523,-0.3486
301.3206,54.2538,7.1621,7.1547,-0.3486
301.5721,54.2318,7.1644,7.1567,-0.3486
301.8236,54.2103,7.1663,7.1587,-0.3485
302.0751,54.1891,7.1682,7.1603,-0.3485
302.3265,54.1683,7.1697,7.1618,-0.3485
302.5780,54.1480,7.1711,7.1630,-0.3484
302.8294,54.1280,7.1723,7.1641,-0.3484
303.0808,54.1085,7.1732,7.1647,-0.3484
303.3322,54.0893,7.1739,7.1652,-0.3483
303.5836,54.0706,7.1742,7.1653,-0.3483
303.8351,54.0524,7.1745,7.1653,-0.3482
304.0865,54.0345,7.1743,7.1648,-0.3482
304.3380,54.0171,7.1741,7.1644,-0.3482
304.5895,54.0002,7.1733,7.1635,-0.3481
304.8411,53.9837,7.1727,7.1628,-0.3481
305.0928,53.9676,7.1712,7.1617,-0.3480
305.3445,53.9519,7.1701,7.1607,-0.3480
305.5962,53.9367,7.1681,7.1594,-0.3480
305.8481,53.9220,7.1663,7.1579,-0.3479
306.1000,53.9076,7.1641,7.1560,-0.3479
306.3520,53.8937,7.1620,7.1540,-0.3478
306.6040,53.8801,7.1595,7.1517,-0.3478
306.8562,53.8670,7.1571,7.1492,-0.3477
307.1085,53.8543,7.1545,7.1465,-0.3477
307.3608,53.8420,7.1517,7.1438,-0.3476
307.6133,53.8301,7.1488,7.1407,-0.3476
307.8659,53.8186,7.1458,7.1376,-0.3475
308.1185,53.8076,7.1426,7.1343,-0.3475
308.3713,53.7970,7.1392,7.1309,-0.3474
308.6241,53.7868,7.1358,7.1273,-0.3474
308.8770,53.7771,7.1321,7.1237,-0.3473
309.1300,53.7678,7.1285,7.1198,-0.3473
309.3830,53.7590,7.1244,7.1160,-0.3472
309.6360,53.7506,7.1207,7.1119,-0.3472
309.8891,53.7427,7.1164,7.1079,-0.3471
310.1422,53.7352,7.1124,7.1037,-0.3470
310.3953,53.7281,7.1078,7.0995,-0.3470
310.6484,53.7215,7.1036,7.0951,-0.3469
310.9015,53.7153,7.0989,7.0908,-0.3469
311.1546,53.7095,7.0945,7.0864,-0.3468
311.4075,53.7042,7.0898,7.0820,-0.3467
311.6604,53.6992,7.0852,7.0775,-0.3467
311.9132,53.6947,7.0805,7.0730,-0.3466
312.1658,53.6907,7.0758,7.0684,-0.3465
312.4183,53.6870,7.0711,7.0639,-0.3465
312.6706,53.6837,7.0665,7.0593,-0.3464
312.9228,53.6808,7.0619,7.0548,-0.3463
313.1748,53.6783,7.0572,7.0502,-0.3463
313.4268,53.6762,7.0526,7.0457,-0.3462
313.6787,53.6744,7.0478,7.0411,-0.3461
313.9306,53.6729,7.0431,7.0367,-0.3460
314.1825,53.6718,7.0382,7.0322,-0.3460
314.4345,53.6710,7.0335,7.0278,-0.3459
314.6865,53.6704,7.0287,7.0235,-0.3458
314.9386,53.6701,7.0241,7.0192,-0.3457
315.1907,53.6701,7.0196,7.0150,-0.3457
315.4430,53.6703,7.0153,7.0110,-0.3456
315.6953,53.6707,7.0112,7.0070,-0.3455
315.9477,53.6714,7.0073,7.0031,-0.3454
316.2002,53.6722,7.0036,6.9992,-0.3454
316.4527,53.6733,7.0001,6.9955,-0.3453
316.7053,53.6746,6.9964,6.9918,-0.3452
316.9580,53.6761,6.9928,6.9882,-0.3451
317.2106,53.6778,6.9889,6.9846,-0.3450
317.4633,53.6797,6.9852,6.9812,-0.3449
317.7159,53.6818,6.9812,6.9776,-0.3449
317.9685,53.6840,6.9774,6.9742,-0.3448
318.2212,53.6864,6.9733,6.9706,-0.3447
318.4738,53.6890,6.9694,6.9669,-0.3446
318.7264,53.6917,6.9653,6.9630,-0.3445
318.9790,53.6946,6.9613,6.9590,-0.3444
319.2316,53.6976,6.9572,6.9548,-0.3443
319.4842,53.7008,6.9532,6.9507,-0.3442
319.7368,53.7042,6.9491,6.9465,-0.3442
319.9894,53.7076,6.9452,6.9425,-0.3441
320.2420,53.7113,6.9412,6.9385,-0.3440
320.4947,53.7151,6.9373,6.9347,-0.3439
320.7473,53.7191,6.9335,6.9308,-0.3438
320.9998,53.7232,6.9299,6.9273,-0.3437
321.2523,53.7274,6.9263,6.9237,-0.3436
321.5048,53.7318,6.9228,6.9205,-0.3435
321.7572,53.7364,6.9194,6.9172,-0.3434
322.0095,53.7410,6.9162,6.9143,-0.3433
322.2618,53.7458,6.9131,6.9114,-0.3432
322.5140,53.7507,6.9102,6.9089,-0.3431
322.7662,53.7557,6.9075,6.9065,-0.3430
323.0183,53.7607,6.9051,6.9045,-0.3429
323.2704,53.7659,6.9031,6.9026,-0.3428
323.5225,53.7710,6.9015,6.9011,-0.3427
323.7746,53.7763,6.9003,6.8998,-0.3426
